"tester","testName","year","mth","day","hour","min","sec","partNo","partRef","age","gender","trialNo","trialType","trialVar","accu","dotPr","touchTime","respTime","trialTime","animShown","prpt.location","validity_basedonRT","reason.invalid","terminated.early.","reason.terminated","held.back.","override.software","Reason.overwritten","retain.RT.as..5000ms","respTime.1","median.time.inh.","med..Time.prpt","trialVar.1","accu.1","accu.prpt","accu.inh","coder","notes","med..time.inh.","Coder","med..Time.inh","median.prpt.time","median.inh.time","inh","prpt","coder.initials","accuracy.prpt","accuracy.inh","X","X.1","trialVariant","avgDotPressed","avgAccuracy","noOfResps","id"
"alexandra","24m2h",2025,4,5,14,42,55,2959,169,21,"male",15,"tpl","prpt",0,0,943,1134,1134,"owl","",1,NA,"","","","","",1,1134,NA,NA,"prpt",0,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"169"
"alexandra","24m2h",2025,4,5,14,43,3,2959,169,21,"male",16,"tpl","prpt",1,0,1248,1248,1248,"bus","",1,NA,"","","","","",1,1248,NA,1248,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"169"
"alexandra","24m2h",2025,4,5,14,43,8,2959,169,21,"male",17,"tpl","prpt",1,0,345,345,345,"bus","",1,NA,"","","","","",1,345,NA,345,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"169"
"alexandra","24m2h",2025,4,5,14,43,12,2959,169,21,"male",18,"tpl","prpt",1,0,995,995,995,"elephant4","",1,NA,"","","","","",1,995,NA,995,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"169"
"alexandra","24m2h",2025,4,5,14,43,18,2959,169,21,"male",19,"tpl","inhb",1,0,1457,1457,1457,"apple","",1,NA,"","","","","",1,1457,NA,NA,"inhb",1,"","1","",NA,1457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"169"
"alexandra","24m2h",2025,4,5,14,43,23,2959,169,21,"male",20,"tpl","inhb",1,0,1578,4036,4036,"flower","",1,NA,"","","","Y","C",1,1752,NA,NA,"inhb",1,"","1","",NA,1752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"169"
"alexandra","24m2h",2025,4,5,14,43,32,2959,169,21,"male",21,"tpl","prpt",1,0,1449,1950,1950,"apple","",1,NA,"","","","","",1,1950,NA,1950,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"169"
"alexandra","24m2h",2025,4,5,14,43,38,2959,169,21,"male",22,"tpl","prpt",1,0,4132,4132,4132,"owl","",1,NA,"","","","","",1,4132,NA,4132,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"169"
"alexandra","24m2h",2025,4,5,14,43,46,2959,169,21,"male",23,"tpl","prpt",1,0,1133,1133,1133,"elephant","",1,NA,"","","","","",1,1133,NA,1133,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"169"
"alexandra","24m2h",2025,4,5,14,43,51,2959,169,21,"male",24,"tpl","prpt",1,0,1262,1262,1262,"owl","",1,NA,"","","","","",1,1262,NA,1262,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"169"
"alexandra","24m2h",2025,4,5,14,43,57,2959,169,21,"male",25,"tpl","prpt",1,0,717,1000,1000,"elephant2","",1,NA,"","","","","",1,1000,NA,1000,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"169"
"alexandra","24m2h",2025,4,5,14,44,2,2959,169,21,"male",26,"tpl","inhb",1,0,1766,4250,4250,"flower","",1,NA,"","","","y","c",1,1761,NA,NA,"inhb",1,"","1","",NA,1761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"169"
"alexandra","24m2h",2025,4,5,14,44,10,2959,169,21,"male",27,"tpl","inhb",1,0,1250,1250,1250,"apple","",1,NA,"","","","","",1,1250,NA,NA,"inhb",1,"","1","",NA,1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"169"
"alexandra","24m2h",2025,4,5,14,44,16,2959,169,21,"male",28,"tpl","prpt",1,0,1058,1058,1058,"elephant2","",1,NA,"","","","","",1,1058,NA,1058,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"169"
"alexandra","24m2h",2025,4,5,14,44,21,2959,169,21,"male",29,"tpl","prpt",1,0,3355,3356,3356,"elephant4","",1,NA,"","","","","",1,3356,NA,3356,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"169"
"alexandra","24m2h",2025,4,5,14,44,29,2959,169,21,"male",30,"tpl","prpt",1,0,1615,1615,1615,"elephant2","",1,NA,"","","","","",1,1615,NA,1615,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"169"
"alexandra","24m2h",2025,4,5,14,44,34,2959,169,21,"male",31,"tpl","inhb",1,0,1785,6361,6361,"owl","",1,NA,"","","","y","c",1,2287,NA,NA,"inhb",1,"","1","",NA,2287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"169"
"alexandra","24m2h",2025,4,5,14,44,45,2959,169,21,"male",32,"tpl","prpt",1,0,1892,1892,1892,"elephant","",1,NA,"","","","","",1,1892,NA,1892,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"169"
"alexandra","24m2h",2025,3,22,14,27,59,2939,170,23,"female",1,"prr","",1,0,4674,4675,4675,"elephant","right",1,"none","none","none","none","","",1,4675,NA,NA,"",1,"","","AP","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,28,8,2939,170,23,"female",1,"prr","",1,0,10439,10439,10439,"flower","",1,"","","","","","",0,10439,NA,NA,"",1,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,28,23,2939,170,23,"female",1,"prr","",1,0,9088,9088,9088,"elephant","",1,"","","","","","",0,9088,NA,NA,"",1,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,28,38,2939,170,23,"female",1,"prr","",1,0,7456,11531,11531,"flower","",1,"","","","","","",0,11531,NA,NA,"",1,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,28,54,2939,170,23,"female",1,"prr","",1,0,1303,1303,1303,"owl","",1,"","","","","","",1,1303,NA,NA,"",1,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,29,0,2939,170,23,"female",1,"tpr","prpt",1,0,511,2444,2444,"elephant4","",1,"","","","","","",1,2444,NA,2444,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,29,7,2939,170,23,"female",2,"tpr","prpt",1,0,1769,1770,1770,"elephant2","",1,"","","","","","",1,1770,NA,1770,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,29,13,2939,170,23,"female",3,"tpr","prpt",1,0,1058,2341,2341,"apple","",1,"","","","","","",1,2341,NA,2341,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,29,19,2939,170,23,"female",4,"tpr","prpt",1,0,976,3208,3208,"elephant4","",1,"","","","","y","c",1,1760,NA,1760,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,29,27,2939,170,23,"female",5,"tpr","prpt",1,0,92,949,949,"elephant2","",1,"","","","","","",1,949,NA,949,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,29,32,2939,170,23,"female",6,"tpr","inhb",0,0,918,918,918,"elephant2","",1,"","","","","","",1,918,NA,NA,"inhb",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,29,39,2939,170,23,"female",7,"tpr","inhb",1,0,1994,2017,2017,"flower","",1,"","","","","","",1,2017,NA,NA,"inhb",1,"","1","","",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,29,45,2939,170,23,"female",8,"tpr","prpt",1,0,2346,2346,2346,"elephant","",1,"","","","","","",1,2346,NA,2346,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,29,52,2939,170,23,"female",9,"tpr","prpt",1,0,1193,1193,1193,"apple","",1,"","","","","","",1,1193,NA,1193,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,29,57,2939,170,23,"female",10,"tpr","prpt",1,0,32,3450,3450,"elephant","",1,"","","","","y","c",1,1664,NA,1664,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,30,5,2939,170,23,"female",11,"tpr","prpt",1,0,1784,2206,2206,"apple","",1,"","","","","","",1,2206,NA,2206,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,30,11,2939,170,23,"female",12,"tpr","prpt",1,0,1176,1176,1176,"elephant","",1,"","","","","","",1,1176,NA,1176,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,30,16,2939,170,23,"female",13,"tpr","inhb",1,0,2467,2467,2467,"elephant4","",1,"","","","","","",1,2467,NA,NA,"inhb",1,"","1","","",2467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,30,23,2939,170,23,"female",14,"tpr","prpt",1,0,4185,5026,5026,"flower","",1,"","","","","","",0,5026,NA,NA,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,30,32,2939,170,23,"female",15,"tpr","prpt",1,0,1167,1167,1167,"bus","",1,"","","","","","",1,1167,NA,1167,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,30,38,2939,170,23,"female",16,"tpr","prpt",1,0,4217,5375,5375,"bus","",1,"","","","","","",0,5375,NA,NA,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,30,47,2939,170,23,"female",17,"tpr","prpt",1,0,1233,1615,1615,"apple","",1,"","","","","","",1,1615,NA,1615,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,30,53,2939,170,23,"female",18,"tpr","prpt",1,0,1053,1053,1053,"owl","",1,"","","","","","",1,1053,NA,1053,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,30,58,2939,170,23,"female",19,"tpr","inhb",0,0,1426,1426,1426,"bus","",1,"","","","","","",1,1426,NA,NA,"inhb",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,31,8,2939,170,23,"female",20,"tpr","prpt",1,0,971,3380,3380,"elephant4","",1,"","","","","y","c",1,1487,NA,1487,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,31,15,2939,170,23,"female",21,"tpr","prpt",1,0,810,810,810,"elephant","",1,"","","","","","",1,810,NA,810,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,31,20,2939,170,23,"female",22,"tpr","prpt",1,0,1361,9089,9089,"owl","",1,"","","","","y","c",1,1736,NA,1736,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,31,34,2939,170,23,"female",23,"tpr","prpt",1,0,1019,2334,2334,"apple","",1,"","","","","","",1,2334,NA,2334,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,31,40,2939,170,23,"female",24,"tpr","prpt",1,0,9732,9732,9732,"owl","",1,"","","","","","",0,9732,NA,NA,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,31,54,2939,170,23,"female",25,"tpr","inhb",0,0,1832,2523,2523,"flower","",1,"","","","","","",1,2523,NA,NA,"inhb",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,32,1,2939,170,23,"female",26,"tpr","prpt",1,0,3112,4079,4079,"bus","",1,"","","","","","",1,4079,NA,4079,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,32,10,2939,170,23,"female",27,"tpr","inhb",1,0,302,1320,1320,"owl","",1,"","","","","","",1,1320,NA,NA,"inhb",1,"","1","","",1320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,32,15,2939,170,23,"female",28,"tpr","prpt",1,0,1611,1611,1611,"elephant","",1,"","","","","","",1,1611,NA,1611,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,32,21,2939,170,23,"female",29,"tpr","inhb",1,0,1178,1178,1178,"elephant","",1,"","","","","","",1,1178,NA,NA,"inhb",1,"","1","","",1178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,32,26,2939,170,23,"female",30,"tpr","prpt",1,0,891,891,891,"elephant2","",1,"","","","","","",1,891,NA,891,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,32,31,2939,170,23,"female",31,"tpr","prpt",1,0,1466,1506,1506,"flower","",1,"","","","","","",1,1506,NA,1506,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,3,22,14,32,37,2939,170,23,"female",32,"tpr","inhb",1,0,1151,1151,1151,"flower","",1,"","","","","","",1,1151,NA,NA,"inhb",1,"","1","","",1151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170"
"alexandra","24m2h",2025,4,5,13,23,16,2960,171,19,"female",1,"prr","",1,0,102461,102462,102462,"elephant","right",1,"none","none","none","none","none","none",0,102462,NA,NA,"",1,"","","ap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,25,4,2960,171,19,"female",1,"prr","",1,0,2062,2086,2086,"elephant2","",1,"","","","","","",1,2086,NA,NA,"",1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,25,10,2960,171,19,"female",1,"tpr","prpt",1,0,2446,2446,2446,"apple","",1,"","","","","","",1,2446,NA,2446,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,25,17,2960,171,19,"female",2,"tpr","prpt",1,0,517,599,599,"elephant4","",1,"","","","","","",1,599,NA,599,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,25,22,2960,171,19,"female",3,"tpr","prpt",1,0,960,961,961,"flower","",1,"","","","","","",1,961,NA,961,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,25,27,2960,171,19,"female",4,"tpr","prpt",1,0,493,493,493,"apple","",1,"","","","","","",1,493,NA,493,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,25,31,2960,171,19,"female",5,"tpr","prpt",1,0,1386,1386,1386,"owl","",1,"","","","","","",1,1386,NA,1386,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,25,37,2960,171,19,"female",6,"tpr","inhb",1,0,3624,3624,3624,"elephant2","",1,"","","","","","",1,3624,NA,NA,"inhb",1,"","1","",NA,3624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,25,45,2960,171,19,"female",7,"tpr","prpt",1,0,1460,1466,1466,"elephant","",1,"","","","","","",1,1466,NA,1466,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,25,50,2960,171,19,"female",8,"tpr","prpt",1,0,1546,1546,1546,"elephant","",1,"","","","","","",1,1546,NA,1546,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,25,56,2960,171,19,"female",9,"tpr","prpt",1,0,1527,1527,1527,"owl","",1,"","","","","","",1,1527,NA,1527,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,26,2,2960,171,19,"female",10,"tpr","inhb",1,0,1944,1944,1944,"owl","",1,"","","","","","",1,1944,NA,NA,"inhb",1,"","1","",NA,1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,26,8,2960,171,19,"female",11,"tpr","prpt",1,0,1317,1317,1317,"apple","",1,"","","","","","",1,1317,NA,1317,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,26,13,2960,171,19,"female",12,"tpr","prpt",1,0,1279,1279,1279,"owl","",1,"","","","","","",1,1279,NA,1279,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,26,19,2960,171,19,"female",13,"tpr","prpt",0,0,1892,1892,1892,"bus","",1,"","","","","","",1,1892,NA,NA,"prpt",0,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,26,26,2960,171,19,"female",14,"tpr","prpt",1,0,1742,1742,1742,"flower","",1,"","","","","","",1,1742,NA,1742,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,26,32,2960,171,19,"female",15,"tpr","inhb",0,0,645,645,645,"flower","",1,"","","","","","",1,645,NA,NA,"inhb",0,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,26,38,2960,171,19,"female",16,"tpr","prpt",1,0,1318,1318,1318,"owl","",1,"","","","","","",1,1318,NA,1318,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,26,44,2960,171,19,"female",17,"tpr","prpt",1,0,1185,1185,1185,"elephant","",1,"","","","","","",1,1185,NA,1185,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,26,49,2960,171,19,"female",18,"tpr","inhb",0,0,1401,1401,1401,"elephant","",1,"","","","","","",1,1401,NA,NA,"inhb",0,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,26,55,2960,171,19,"female",19,"tpr","prpt",1,0,1299,1299,1299,"bus","",1,"","","","","","",1,1299,NA,1299,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,27,1,2960,171,19,"female",20,"tpr","inhb",1,0,1867,1867,1867,"apple","",1,"","","","","","",1,1867,NA,NA,"inhb",1,"","1","",NA,1867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,27,7,2960,171,19,"female",21,"tpr","inhb",1,0,1644,1645,1645,"owl","",1,"","","","","","",1,1645,NA,NA,"inhb",1,"","1","",NA,1645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,27,13,2960,171,19,"female",22,"tpr","prpt",1,0,1137,1137,1137,"elephant4","",1,"","","","","","",1,1137,NA,1137,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,27,18,2960,171,19,"female",23,"tpr","prpt",1,0,1604,1643,1643,"apple","",1,"","","","","","",1,1643,NA,1643,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,27,24,2960,171,19,"female",24,"tpr","prpt",1,0,1457,1457,1457,"bus","",1,"","","","","","",1,1457,NA,1457,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,27,29,2960,171,19,"female",25,"tpr","prpt",1,0,1374,1375,1375,"bus","",1,"","","","","","",1,1375,NA,1375,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,27,35,2960,171,19,"female",26,"tpr","prpt",1,0,1502,1503,1503,"elephant","",1,"","","","","","",1,1503,NA,1503,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,27,41,2960,171,19,"female",27,"tpr","inhb",1,0,1511,1511,1511,"owl","",1,"","","","","","",1,1511,NA,NA,"inhb",1,"","1","",NA,1511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,27,46,2960,171,19,"female",28,"tpr","prpt",0,0,593,594,594,"flower","",1,"","","","","","",1,594,NA,NA,"prpt",0,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,27,52,2960,171,19,"female",29,"tpr","prpt",1,0,444,444,444,"owl","",1,"","","","","","",1,444,NA,444,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,27,56,2960,171,19,"female",30,"tpr","prpt",1,0,1167,1167,1167,"owl","",1,"","","","","","",1,1167,NA,1167,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,28,2,2960,171,19,"female",31,"tpr","inhb",1,0,1298,1298,1298,"elephant4","",1,"","","","","","",1,1298,NA,NA,"inhb",1,"","1","",NA,1298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,4,5,13,28,7,2960,171,19,"female",32,"tpr","prpt",1,0,1314,1314,1314,"owl","",1,"","","","","","",1,1314,NA,1314,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171"
"alexandra","24m2h",2025,3,29,13,16,45,2948,172,20,"female",1,"prl","",1,0,14318,14319,14319,"elephant4","left",1,NA,"none","none","none","none","none",0,14319,NA,NA,"",1,"","","ap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"172"
"alexandra","24m2h",2025,3,29,13,17,4,2948,172,20,"female",1,"prl","",1,0,5930,9563,9563,"elephant4","",1,NA,"","","","","",0,9563,NA,NA,"",1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"172"
