"id","age.y","gender.y","trialVar","accu","respTime","income","domlanguagepercent","nondomlanguagepercent","category25","trialNo","age_c","nondom_c"
115,19.83,3,"prpt",1,1826,5,98,2,"uni",9,-0.948030821917811,-20.9272260273973
115,19.83,3,"inhb",1,2061,5,98,2,"uni",10,-0.948030821917811,-20.9272260273973
115,19.83,3,"prpt",1,1804,5,98,2,"uni",11,-0.948030821917811,-20.9272260273973
115,19.83,3,"prpt",1,1389,5,98,2,"uni",12,-0.948030821917811,-20.9272260273973
115,19.83,3,"inhb",1,1766,5,98,2,"uni",13,-0.948030821917811,-20.9272260273973
115,19.83,3,"inhb",1,1464,5,98,2,"uni",14,-0.948030821917811,-20.9272260273973
115,19.83,3,"prpt",1,1654,5,98,2,"uni",15,-0.948030821917811,-20.9272260273973
115,19.83,3,"inhb",1,1655,5,98,2,"uni",16,-0.948030821917811,-20.9272260273973
115,19.83,3,"prpt",1,2225,5,98,2,"uni",17,-0.948030821917811,-20.9272260273973
115,19.83,3,"inhb",1,1846,5,98,2,"uni",18,-0.948030821917811,-20.9272260273973
115,19.83,3,"prpt",1,2415,5,98,2,"uni",19,-0.948030821917811,-20.9272260273973
115,19.83,3,"prpt",1,1471,5,98,2,"uni",20,-0.948030821917811,-20.9272260273973
115,19.83,3,"prpt",1,1069,5,98,2,"uni",21,-0.948030821917811,-20.9272260273973
115,19.83,3,"prpt",1,1345,5,98,2,"uni",22,-0.948030821917811,-20.9272260273973
115,19.83,3,"prpt",1,1726,5,98,2,"uni",23,-0.948030821917811,-20.9272260273973
115,19.83,3,"inhb",1,1811,5,98,2,"uni",24,-0.948030821917811,-20.9272260273973
115,19.83,3,"prpt",1,2126,5,98,2,"uni",25,-0.948030821917811,-20.9272260273973
115,19.83,3,"prpt",1,1306,5,98,2,"uni",26,-0.948030821917811,-20.9272260273973
115,19.83,3,"prpt",1,1772,5,98,2,"uni",27,-0.948030821917811,-20.9272260273973
115,19.83,3,"prpt",1,763,5,98,2,"uni",28,-0.948030821917811,-20.9272260273973
115,19.83,3,"prpt",1,497,5,98,2,"uni",29,-0.948030821917811,-20.9272260273973
115,19.83,3,"inhb",1,2389,5,98,2,"uni",30,-0.948030821917811,-20.9272260273973
115,19.83,3,"prpt",1,1687,5,98,2,"uni",32,-0.948030821917811,-20.9272260273973
116,24.96,1,NA,1,2488,7,47,53,"bi",1,4.18196917808219,30.0727739726027
116,24.96,1,"prpt",1,2980,7,47,53,"bi",1,4.18196917808219,30.0727739726027
116,24.96,1,"prpt",1,3050,7,47,53,"bi",2,4.18196917808219,30.0727739726027
116,24.96,1,"prpt",1,3308,7,47,53,"bi",3,4.18196917808219,30.0727739726027
116,24.96,1,"prpt",1,2368,7,47,53,"bi",4,4.18196917808219,30.0727739726027
116,24.96,1,"prpt",1,1687,7,47,53,"bi",5,4.18196917808219,30.0727739726027
116,24.96,1,"inhb",1,1694,7,47,53,"bi",6,4.18196917808219,30.0727739726027
116,24.96,1,"prpt",1,1264,7,47,53,"bi",8,4.18196917808219,30.0727739726027
116,24.96,1,"prpt",1,1899,7,47,53,"bi",9,4.18196917808219,30.0727739726027
116,24.96,1,"inhb",1,2162,7,47,53,"bi",11,4.18196917808219,30.0727739726027
116,24.96,1,"prpt",1,1828,7,47,53,"bi",12,4.18196917808219,30.0727739726027
116,24.96,1,"prpt",1,1138,7,47,53,"bi",13,4.18196917808219,30.0727739726027
116,24.96,1,"inhb",1,1344,7,47,53,"bi",14,4.18196917808219,30.0727739726027
116,24.96,1,"prpt",1,1980,7,47,53,"bi",16,4.18196917808219,30.0727739726027
116,24.96,1,"inhb",1,1695,7,47,53,"bi",17,4.18196917808219,30.0727739726027
116,24.96,1,"prpt",1,1423,7,47,53,"bi",18,4.18196917808219,30.0727739726027
116,24.96,1,"inhb",1,1292,7,47,53,"bi",19,4.18196917808219,30.0727739726027
116,24.96,1,"prpt",1,1231,7,47,53,"bi",20,4.18196917808219,30.0727739726027
116,24.96,1,"prpt",1,1426,7,47,53,"bi",21,4.18196917808219,30.0727739726027
116,24.96,1,"inhb",1,1379,7,47,53,"bi",22,4.18196917808219,30.0727739726027
116,24.96,1,"prpt",1,1304,7,47,53,"bi",23,4.18196917808219,30.0727739726027
116,24.96,1,"inhb",1,1138,7,47,53,"bi",24,4.18196917808219,30.0727739726027
116,24.96,1,"prpt",1,994,7,47,53,"bi",27,4.18196917808219,30.0727739726027
116,24.96,1,"inhb",1,1950,7,47,53,"bi",28,4.18196917808219,30.0727739726027
116,24.96,1,"prpt",1,3343,7,47,53,"bi",29,4.18196917808219,30.0727739726027
116,24.96,1,"prpt",1,1322,7,47,53,"bi",30,4.18196917808219,30.0727739726027
116,24.96,1,"prpt",1,1835,7,47,53,"bi",31,4.18196917808219,30.0727739726027
116,24.96,1,"prpt",1,1764,7,47,53,"bi",32,4.18196917808219,30.0727739726027
117,19.93,1,NA,1,1807,2,92,8,"uni",1,-0.84803082191781,-14.9272260273973
117,19.93,1,NA,1,1108,2,92,8,"uni",1,-0.84803082191781,-14.9272260273973
117,19.93,1,NA,1,2819,2,92,8,"uni",1,-0.84803082191781,-14.9272260273973
117,19.93,1,NA,1,1256,2,92,8,"uni",1,-0.84803082191781,-14.9272260273973
117,19.93,1,NA,1,3582,2,92,8,"uni",1,-0.84803082191781,-14.9272260273973
117,19.93,1,"prpt",1,2202,2,92,8,"uni",2,-0.84803082191781,-14.9272260273973
117,19.93,1,"prpt",1,1727,2,92,8,"uni",3,-0.84803082191781,-14.9272260273973
117,19.93,1,"prpt",1,1351,2,92,8,"uni",7,-0.84803082191781,-14.9272260273973
117,19.93,1,"prpt",1,1478,2,92,8,"uni",9,-0.84803082191781,-14.9272260273973
117,19.93,1,"inhb",1,757,2,92,8,"uni",11,-0.84803082191781,-14.9272260273973
117,19.93,1,"prpt",1,2300,2,92,8,"uni",12,-0.84803082191781,-14.9272260273973
117,19.93,1,"prpt",1,1550,2,92,8,"uni",13,-0.84803082191781,-14.9272260273973
117,19.93,1,"prpt",1,1667,2,92,8,"uni",15,-0.84803082191781,-14.9272260273973
117,19.93,1,"inhb",1,1878,2,92,8,"uni",16,-0.84803082191781,-14.9272260273973
117,19.93,1,"prpt",1,1386,2,92,8,"uni",17,-0.84803082191781,-14.9272260273973
117,19.93,1,"prpt",1,1622,2,92,8,"uni",20,-0.84803082191781,-14.9272260273973
117,19.93,1,"prpt",1,2027,2,92,8,"uni",21,-0.84803082191781,-14.9272260273973
117,19.93,1,"prpt",1,962,2,92,8,"uni",28,-0.84803082191781,-14.9272260273973
117,19.93,1,"inhb",1,1654,2,92,8,"uni",29,-0.84803082191781,-14.9272260273973
117,19.93,1,"prpt",1,1391,2,92,8,"uni",31,-0.84803082191781,-14.9272260273973
117,19.93,1,"prpt",1,1136,2,92,8,"uni",32,-0.84803082191781,-14.9272260273973
119,21.83,1,"prpt",1,2303,5,85,15,"uni",1,1.05196917808219,-7.92722602739726
119,21.83,1,"prpt",1,3244,5,85,15,"uni",2,1.05196917808219,-7.92722602739726
119,21.83,1,"prpt",1,1300,5,85,15,"uni",3,1.05196917808219,-7.92722602739726
119,21.83,1,"prpt",1,3219,5,85,15,"uni",4,1.05196917808219,-7.92722602739726
119,21.83,1,"prpt",1,2778,5,85,15,"uni",5,1.05196917808219,-7.92722602739726
119,21.83,1,"inhb",1,1786,5,85,15,"uni",6,1.05196917808219,-7.92722602739726
119,21.83,1,"prpt",1,3456,5,85,15,"uni",7,1.05196917808219,-7.92722602739726
119,21.83,1,"prpt",1,3360,5,85,15,"uni",8,1.05196917808219,-7.92722602739726
